Timestamp,temp_cpu,util_total,util_core_avg,active_cores,clk_eff_avg,clk_eff_avg_alt,power_pkg,power_core,power_soc,current_core,current_tdc,current_edc,mem_load,mem_used,dram_read_bw,dram_write_bw,fan_rpm,thermal_limit
2026-02-05 19:34:13.189,56.9,11.0,11.0,1.5,370.1,370.1,13.298,6.523,2.844,5.52,5.465,67.317,58.3,9109,0.402,0.116,2400,59.5
2026-02-05 19:34:13.692,56.8,11.2,11.2,1.5,412.9,412.9,12.429,5.678,2.853,4.788,4.817,66.411,58.3,9106,0.502,0.105,2400,59.6
2026-02-05 19:34:14.177,56.6,12.3,12.3,1.5,397.6,397.6,12.708,5.908,2.856,4.773,4.859,67.879,58.3,9109,0.461,0.126,2400,59.8
2026-02-05 19:34:14.683,56.5,11.3,11.3,1.5,380.5,380.5,12.59,5.792,2.852,4.736,4.687,67.64,58.3,9105,0.475,0.136,2500,59.6
2026-02-05 19:34:15.188,56.6,11.1,11.1,1.5,396.5,396.5,13.511,6.715,2.855,5.415,5.406,69.67,58.3,9111,0.435,0.122,2500,60.8
2026-02-05 19:34:15.701,56.6,11.1,11.1,1.4,390.7,390.7,12.372,5.655,2.831,4.623,4.642,67.388,58.3,9105,0.369,0.092,2500,60.1
2026-02-05 19:34:16.213,59.0,16.7,16.7,2.2,619.2,619.2,21.292,14.392,2.909,10.674,7.825,86.379,58.5,9144,1.109,0.368,2500,66.1
2026-02-05 19:34:16.730,62.8,36.3,36.3,5.0,1536.8,1536.8,42.151,34.89,3.092,25.79,24.821,114.585,58.9,9199,3.525,1.046,2400,75.5
2026-02-05 19:34:17.249,62.9,19.2,19.2,2.6,750.1,750.1,23.665,16.691,2.958,12.423,15.008,91.552,59.0,9211,1.168,0.27,2400,67.1
2026-02-05 19:34:17.750,64.0,20.4,20.4,2.8,807.4,807.4,26.048,19.113,2.944,14.019,12.753,96.836,59.0,9210,1.257,0.328,2400,70.2
2026-02-05 19:34:18.267,64.6,16.5,16.5,2.2,612.5,612.5,21.328,14.396,2.932,10.604,11.2,91.56,58.9,9206,1.255,0.321,2400,69.5
2026-02-05 19:34:18.759,65.1,16.2,16.2,2.2,596.7,596.7,22.787,15.87,2.923,11.569,11.887,94.835,58.9,9200,1.051,0.322,2500,69.8
2026-02-05 19:34:19.263,65.8,18.3,18.3,2.8,745.3,745.3,26.037,19.075,2.945,14.249,14.611,96.559,58.9,9202,1.069,0.237,2500,71.1
2026-02-05 19:34:19.779,64.9,19.5,19.5,2.0,647.7,647.7,18.545,11.633,2.941,9.386,9.756,78.639,58.9,9198,1.066,0.261,2500,65.6
2026-02-05 19:34:20.289,64.2,17.8,17.8,2.0,599.3,599.3,18.414,11.471,2.945,9.214,9.168,77.567,58.9,9200,1.045,0.225,2500,65.1
2026-02-05 19:34:20.786,63.6,17.9,17.9,2.0,618.5,618.5,19.003,12.074,2.938,9.698,9.803,76.778,58.9,9204,1.009,0.364,2400,65.4
2026-02-05 19:34:21.304,63.0,17.9,17.9,2.1,595.0,595.0,17.721,10.782,2.943,8.881,8.87,74.208,58.9,9193,0.977,0.402,2400,64.2
2026-02-05 19:34:21.804,62.1,14.5,14.5,1.8,504.8,504.8,16.198,9.391,2.881,7.821,8.252,71.958,58.7,9175,0.649,0.208,2400,62.3
2026-02-05 19:34:22.304,61.2,13.5,13.5,1.7,447.9,447.9,15.797,8.987,2.869,7.417,7.342,72.385,58.7,9163,0.676,0.16,2400,62.0
2026-02-05 19:34:22.835,60.5,10.6,10.6,1.5,382.3,382.3,14.711,7.898,2.865,6.629,6.794,70.329,58.7,9162,0.416,0.109,2500,61.7
2026-02-05 19:34:23.349,59.9,10.8,10.8,1.4,375.8,375.8,13.972,7.173,2.854,6.112,6.108,68.673,58.6,9161,0.458,0.104,2500,60.9
2026-02-05 19:34:23.847,59.4,11.1,11.1,1.4,374.9,374.9,14.262,7.478,2.855,6.343,6.232,69.019,58.6,9160,0.42,0.101,2500,61.3
2026-02-05 19:34:24.365,58.9,10.6,10.6,1.5,387.9,387.9,14.341,7.558,2.848,6.432,6.526,68.869,58.6,9152,0.492,0.115,2500,61.1
2026-02-05 19:34:24.859,58.8,14.2,14.2,1.7,500.0,500.0,15.547,8.69,2.896,7.333,7.185,69.404,58.4,9127,0.637,0.282,2400,61.7
2026-02-05 19:34:25.364,58.6,16.9,16.9,2.0,600.4,600.4,16.497,9.58,2.928,8.153,8.184,69.98,58.3,9109,0.987,0.59,2400,62.1
2026-02-05 19:34:25.864,58.2,12.0,12.0,1.6,438.3,438.3,14.374,7.595,2.855,6.625,6.911,66.231,58.3,9112,0.403,0.107,2400,60.6
2026-02-05 19:34:26.367,58.2,14.7,14.7,1.8,501.6,501.6,16.009,9.18,2.882,7.656,7.549,70.723,58.2,9094,0.697,0.19,2400,61.7
2026-02-05 19:34:26.850,59.8,16.4,16.4,2.2,615.8,615.8,21.452,14.528,2.934,11.193,10.502,85.723,58.3,9105,1.025,0.241,2500,66.8
2026-02-05 19:34:27.356,59.1,12.6,12.6,1.6,453.7,453.7,14.808,7.981,2.879,6.833,7.56,68.221,58.3,9106,0.478,0.107,2500,60.9
2026-02-05 19:34:27.858,58.8,12.6,12.6,1.6,443.4,443.4,14.38,7.604,2.857,6.63,6.685,66.439,58.3,9107,0.401,0.096,2500,60.5
2026-02-05 19:34:28.357,58.6,12.1,12.1,1.7,455.0,455.0,15.392,8.583,2.873,7.194,6.97,71.058,58.3,9107,0.472,0.108,2500,61.9
2026-02-05 19:34:28.875,58.2,12.4,12.4,1.8,469.1,469.1,15.652,8.825,2.878,7.44,7.302,70.628,58.3,9108,0.481,0.114,2400,61.1
2026-02-05 19:34:29.391,58.4,17.4,17.4,2.1,620.5,620.5,17.481,10.562,2.934,8.829,8.773,72.015,58.3,9109,1.012,0.285,2400,62.0
2026-02-05 19:34:29.897,58.5,18.3,18.3,1.9,637.9,637.9,16.497,9.603,2.934,8.266,8.349,68.782,58.3,9112,0.952,0.323,2400,62.0
2026-02-05 19:34:30.394,58.6,18.5,18.5,1.9,634.7,634.7,16.711,9.822,2.93,8.269,8.287,70.348,58.4,9123,1.268,0.43,2400,62.5
2026-02-05 19:34:30.912,63.0,18.1,18.1,2.3,663.3,663.3,25.916,18.922,2.969,13.984,12.36,97.466,58.6,9147,1.552,0.503,2400,74.8
2026-02-05 19:34:31.409,68.2,18.3,18.3,2.5,725.9,725.9,29.795,22.824,2.959,16.504,16.458,108.142,58.7,9176,1.414,0.419,2500,84.2
2026-02-05 19:34:31.913,71.2,18.8,18.8,2.6,708.7,708.7,29.671,22.65,2.981,16.421,16.384,108.121,58.8,9190,2.138,0.486,2500,83.3
2026-02-05 19:34:32.414,73.4,19.9,19.9,2.7,734.3,734.3,29.42,22.374,3.0,16.251,16.293,107.992,59.6,9315,2.806,0.894,2500,83.3
2026-02-05 19:34:32.931,74.6,18.0,18.0,2.6,689.3,689.3,29.958,22.964,2.965,16.646,16.586,108.17,59.4,9274,1.733,0.557,2500,83.0
2026-02-05 19:34:33.414,75.4,18.5,18.5,2.5,720.9,720.9,30.017,23.064,2.946,16.651,16.706,108.7,59.5,9297,1.221,0.541,2400,82.5
2026-02-05 19:34:33.934,73.2,18.4,18.4,2.4,653.7,653.7,21.169,14.179,2.967,11.185,12.686,80.771,59.3,9259,1.744,0.465,2400,69.2
2026-02-05 19:34:34.433,70.6,20.0,20.0,2.4,680.5,680.5,18.513,11.559,2.97,9.539,9.417,74.242,59.4,9273,2.331,0.534,2400,64.3
2026-02-05 19:34:34.931,68.4,16.2,16.2,1.9,572.8,572.8,16.937,10.012,2.936,8.31,8.641,72.444,59.3,9269,1.004,0.266,2400,63.6
2026-02-05 19:34:35.436,66.5,17.3,17.3,1.7,572.6,572.6,15.738,8.807,2.941,7.568,7.662,68.727,59.4,9285,0.985,0.33,2500,62.5
2026-02-05 19:34:35.934,64.9,16.5,16.5,1.7,559.3,559.3,15.965,9.043,2.937,7.685,7.569,69.795,59.4,9283,0.892,0.275,2500,62.3
2026-02-05 19:34:36.451,64.1,17.3,17.3,1.9,633.6,633.6,18.047,11.139,2.943,9.092,8.769,75.388,59.5,9291,1.167,0.45,2500,64.9
2026-02-05 19:34:36.971,63.0,17.0,17.0,1.7,574.8,574.8,15.667,8.742,2.936,7.497,7.945,68.804,59.6,9307,1.048,0.462,2500,62.7
2026-02-05 19:34:37.489,62.2,16.5,16.5,1.7,569.9,569.9,16.68,9.755,2.939,8.153,8.053,71.984,59.7,9327,0.917,0.385,2400,63.3
2026-02-05 19:34:37.988,61.8,18.6,18.6,1.8,585.6,585.6,16.589,9.652,2.941,8.137,7.961,70.937,59.8,9338,1.064,0.446,2400,63.3
2026-02-05 19:34:38.493,61.1,19.9,19.9,2.4,664.7,664.7,17.858,10.807,3.016,9.224,8.982,70.95,59.9,9359,3.334,0.478,2400,62.9
2026-02-05 19:34:38.992,60.6,16.7,16.7,1.7,571.1,571.1,16.082,9.155,2.942,7.737,8.054,69.657,60.0,9365,1.231,0.365,2400,62.3
2026-02-05 19:34:39.476,60.4,17.7,17.7,1.7,586.8,586.8,15.957,9.015,2.949,7.74,7.859,69.179,59.9,9359,1.143,0.472,2500,63.2
2026-02-05 19:34:39.979,62.1,19.5,19.5,2.1,680.1,680.1,21.578,14.635,2.948,11.371,9.61,83.139,60.0,9367,1.11,0.417,2500,68.5
2026-02-05 19:34:40.496,61.6,16.3,16.3,1.7,553.5,553.5,16.149,9.253,2.929,7.766,9.394,70.67,59.9,9361,1.047,0.401,2500,64.0
2026-02-05 19:34:41.011,61.5,17.5,17.5,2.0,587.7,587.7,17.218,10.242,2.964,8.524,8.518,72.979,59.9,9363,1.813,0.479,2500,64.4
2026-02-05 19:34:41.515,60.8,17.5,17.5,1.9,589.4,589.4,16.279,9.295,2.965,7.934,7.938,69.455,60.0,9367,1.701,0.399,2400,62.2
2026-02-05 19:34:42.021,60.6,18.1,18.1,2.0,667.9,667.9,18.154,11.223,2.942,9.289,9.192,74.759,60.1,9383,0.978,0.368,2400,63.3
2026-02-05 19:34:42.517,60.9,20.8,20.8,2.4,741.5,741.5,19.649,12.71,2.959,10.28,9.837,77.134,60.1,9385,1.462,0.311,2400,64.5
2026-02-05 19:34:43.012,60.9,17.4,17.4,2.4,651.9,651.9,19.649,12.71,2.959,10.28,9.837,77.134,60.0,9373,1.462,0.311,2400,64.5
2026-02-05 19:34:43.515,61.2,15.5,15.5,2.1,598.1,598.1,19.612,12.709,2.937,10.106,9.766,82.082,60.0,9371,0.583,0.153,2500,65.4
2026-02-05 19:34:44.009,61.6,14.0,14.0,1.8,506.8,506.8,19.198,12.303,2.928,9.621,9.964,83.271,60.0,9373,0.606,0.156,2500,66.6
2026-02-05 19:34:44.511,61.6,13.2,13.2,1.8,512.2,512.2,18.164,11.277,2.924,8.994,9.208,79.608,59.9,9361,0.647,0.158,2500,65.3
2026-02-05 19:34:45.035,62.2,20.8,20.8,2.5,751.1,751.1,23.351,16.393,2.967,12.65,12.247,86.776,60.1,9392,1.367,0.432,2500,67.9
2026-02-05 19:34:45.526,61.9,14.8,14.8,1.8,498.6,498.6,17.599,10.712,2.922,8.628,9.069,77.818,60.0,9376,0.567,0.147,2400,64.2
2026-02-05 19:34:46.037,61.8,13.1,13.1,1.8,498.9,498.9,18.122,11.231,2.926,8.933,8.751,79.445,60.1,9389,0.624,0.184,2400,65.2
2026-02-05 19:34:46.549,62.2,18.8,18.8,2.4,688.3,688.3,21.971,15.009,2.965,11.753,10.957,83.918,60.1,9395,1.075,0.44,2400,67.0
2026-02-05 19:34:47.049,62.5,21.1,21.1,2.3,734.6,734.6,21.27,14.35,2.942,11.33,11.905,83.293,60.2,9406,1.048,0.345,2400,67.1
2026-02-05 19:34:47.564,62.2,19.4,19.4,2.1,666.2,666.2,19.838,12.942,2.929,10.28,10.306,80.49,60.2,9398,0.556,0.148,2400,65.6
2026-02-05 19:34:48.063,62.2,21.9,21.9,2.5,773.3,773.3,21.973,15.033,2.95,11.817,11.728,83.694,60.2,9407,0.875,0.285,2500,66.0
2026-02-05 19:34:48.565,62.1,18.7,18.7,2.2,658.8,658.8,19.314,12.437,2.924,9.952,10.023,80.495,60.2,9407,0.551,0.147,2500,65.2
2026-02-05 19:34:49.064,62.0,19.6,19.6,2.3,692.0,692.0,20.373,13.497,2.922,10.698,10.445,81.302,60.2,9408,0.578,0.159,2500,65.1
2026-02-05 19:34:49.578,61.8,19.1,19.1,2.2,676.2,676.2,19.378,12.486,2.927,9.991,10.155,80.274,60.2,9407,0.567,0.145,2500,64.5
2026-02-05 19:34:50.077,61.9,20.0,20.0,2.1,690.6,690.6,19.8,12.904,2.927,10.234,10.421,82.077,60.2,9409,0.571,0.152,2400,66.0
2026-02-05 19:34:50.593,62.0,19.6,19.6,2.1,689.1,689.1,20.681,13.8,2.928,10.812,10.474,83.329,60.2,9410,0.646,0.158,2400,66.3
2026-02-05 19:34:51.108,62.2,21.9,21.9,2.5,773.4,773.4,21.871,14.948,2.945,11.688,11.781,84.867,60.2,9407,0.929,0.226,2400,66.6
2026-02-05 19:34:51.605,62.2,20.6,20.6,2.3,719.5,719.5,20.793,13.882,2.935,10.946,11.052,82.234,60.2,9403,0.707,0.177,2400,66.0
2026-02-05 19:34:52.102,62.4,19.3,19.3,2.2,681.2,681.2,20.123,13.223,2.931,10.45,10.519,81.887,60.2,9407,0.595,0.152,2500,66.5
2026-02-05 19:34:52.618,62.6,20.1,20.1,2.2,696.8,696.8,20.835,13.975,2.921,10.933,10.753,84.19,60.2,9404,0.569,0.153,2500,66.8
2026-02-05 19:34:53.136,62.4,19.6,19.6,2.2,696.3,696.3,19.507,12.605,2.931,10.153,10.398,79.974,60.2,9408,0.638,0.162,2500,65.5
2026-02-05 19:34:53.642,62.2,17.5,17.5,2.1,671.9,671.9,19.116,12.225,2.926,9.858,9.951,78.937,60.2,9408,0.499,0.14,2500,65.6
2026-02-05 19:34:54.142,62.0,19.9,19.9,2.2,707.3,707.3,20.25,13.348,2.932,10.611,10.488,80.378,60.2,9404,0.596,0.151,2400,65.0
2026-02-05 19:34:54.642,62.0,20.1,20.1,2.2,689.0,689.0,20.118,13.26,2.92,10.508,10.392,81.06,60.2,9408,0.596,0.16,2400,65.4
2026-02-05 19:34:55.139,62.0,21.0,20.1,2.2,689.0,742.3,20.118,13.26,2.92,10.508,10.392,81.06,60.2,9408,0.596,0.16,2400,65.4
2026-02-05 19:34:55.642,62.0,21.6,21.0,2.3,742.3,794.5,20.977,14.091,2.936,11.184,11.304,82.03,60.3,9416,0.76,0.172,2400,65.9
2026-02-05 19:34:56.140,62.4,21.4,21.6,2.4,794.5,803.5,21.174,14.262,2.94,11.336,11.229,81.538,60.2,9405,0.554,0.151,2500,66.0
2026-02-05 19:34:56.641,62.4,21.4,21.4,2.5,803.5,803.5,21.722,14.796,2.951,11.715,11.824,82.498,60.2,9405,0.632,0.162,2500,66.6
2026-02-05 19:34:57.140,62.2,21.8,21.8,2.5,819.2,819.2,21.14,14.236,2.94,11.332,11.218,80.663,60.2,9406,0.616,0.181,2500,65.6
2026-02-05 19:34:57.642,62.5,20.2,20.2,2.2,708.2,708.2,21.545,14.659,2.932,11.436,11.328,84.806,60.2,9403,0.677,0.168,2500,67.1
2026-02-05 19:34:58.139,63.0,21.5,21.5,2.4,804.9,804.9,23.054,16.125,2.95,12.534,12.087,87.037,60.2,9408,0.659,0.182,2400,68.2
2026-02-05 19:34:58.634,63.1,21.1,21.1,2.3,725.8,725.8,21.528,14.612,2.941,11.402,11.908,85.145,60.2,9402,0.683,0.167,2400,67.5
2026-02-05 19:34:59.133,63.1,21.4,21.4,2.4,772.7,772.7,21.977,15.08,2.938,11.794,11.531,83.823,60.2,9407,0.599,0.159,2400,66.9
2026-02-05 19:34:59.633,63.0,22.2,22.2,2.5,807.3,807.3,21.858,14.936,2.951,11.85,12.07,82.708,60.2,9411,0.836,0.187,2400,66.4
2026-02-05 19:35:00.134,62.6,21.0,21.0,2.4,754.8,754.8,20.704,13.8,2.934,10.995,11.116,80.688,60.2,9408,0.512,0.143,2500,65.3
2026-02-05 19:35:00.649,64.0,19.4,19.4,2.2,713.9,713.9,23.457,16.539,2.939,12.432,12.045,94.421,60.2,9410,0.713,0.18,2500,70.3
2026-02-05 19:35:01.148,63.6,22.0,22.0,2.5,791.2,791.2,21.882,14.991,2.934,11.779,12.173,84.849,60.2,9408,0.654,0.171,2500,66.8
2026-02-05 19:35:01.660,63.6,22.5,22.5,2.5,832.3,832.3,22.249,15.359,2.941,12.058,11.713,84.297,60.3,9418,0.767,0.216,2500,66.9
2026-02-05 19:35:02.155,63.5,19.4,19.4,2.3,726.2,726.2,21.019,14.114,2.931,11.084,11.22,83.445,60.3,9418,0.585,0.168,2400,66.9
2026-02-05 19:35:02.674,63.4,21.0,21.0,2.3,787.1,787.1,21.276,14.354,2.944,11.423,11.613,82.281,60.2,9401,0.642,0.176,2400,66.8
2026-02-05 19:35:03.189,63.1,20.9,20.9,2.4,779.2,779.2,22.001,15.081,2.943,11.83,11.683,84.002,60.2,9400,0.603,0.142,2400,66.1
2026-02-05 19:35:03.702,62.9,23.5,23.5,2.5,833.8,833.8,21.33,14.435,2.941,11.534,11.547,80.731,60.2,9406,0.795,0.193,2400,66.2
2026-02-05 19:35:04.198,62.9,20.8,20.8,2.3,759.0,759.0,20.97,14.065,2.936,11.21,11.202,81.983,60.2,9399,0.487,0.129,2500,66.3
2026-02-05 19:35:04.708,62.4,19.4,19.4,2.2,692.6,692.6,19.444,12.54,2.933,10.099,10.226,79.03,60.2,9405,0.638,0.179,2500,64.6
2026-02-05 19:35:05.225,62.4,20.5,20.5,2.2,700.3,700.3,20.025,13.136,2.927,10.404,10.245,81.46,60.2,9405,0.554,0.135,2500,65.8
2026-02-05 19:35:05.728,64.0,27.3,27.3,3.1,973.2,973.2,27.657,20.643,2.998,15.697,14.55,92.545,60.4,9436,1.644,0.409,2500,71.6
2026-02-05 19:35:06.239,64.2,20.0,20.0,2.4,735.6,735.6,21.976,15.035,2.962,11.918,12.637,82.816,60.4,9436,0.624,0.158,2400,68.8
2026-02-05 19:35:06.736,65.0,19.8,19.8,2.4,744.7,744.7,23.502,16.541,2.974,12.793,12.685,88.766,60.4,9433,0.769,0.219,2400,70.5
2026-02-05 19:35:07.253,64.8,20.7,20.7,2.4,717.6,717.6,21.665,14.738,2.957,11.674,12.097,83.152,60.4,9435,0.717,0.184,2400,68.2
2026-02-05 19:35:07.768,64.2,21.7,21.7,2.7,751.3,751.3,20.898,13.965,2.963,11.263,11.245,79.984,60.4,9433,0.869,0.206,2400,66.0
2026-02-05 19:35:08.268,64.2,19.9,19.9,2.3,712.2,712.2,21.228,14.282,2.965,11.331,11.103,82.504,60.4,9435,0.694,0.15,2400,67.8
2026-02-05 19:35:08.769,64.2,34.5,34.5,3.5,1186.5,1186.5,25.394,18.391,2.985,14.834,14.909,79.232,60.6,9464,1.373,0.443,2500,68.3
2026-02-05 19:35:09.285,64.2,26.9,26.9,2.8,899.2,899.2,21.702,14.73,2.974,12.0,12.036,77.735,60.7,9478,1.392,0.387,2500,67.3
2026-02-05 19:35:09.784,66.2,35.6,35.6,4.0,1340.6,1340.6,34.282,27.206,3.041,20.43,18.802,100.499,60.9,9516,2.26,0.616,2500,74.4
2026-02-05 19:35:10.285,68.4,34.7,34.7,3.9,1278.5,1278.5,36.76,29.651,3.047,21.87,21.188,108.369,60.9,9512,1.878,0.546,2500,77.7
2026-02-05 19:35:10.805,69.4,42.9,42.9,4.6,1507.9,1507.9,39.147,32.002,3.069,23.883,23.99,104.113,60.8,9497,2.047,0.419,2400,77.1
2026-02-05 19:35:11.319,70.2,33.0,33.0,3.6,1164.7,1164.7,34.834,27.792,3.017,20.579,21.161,104.867,60.8,9497,1.148,0.288,2400,76.9
2026-02-05 19:35:11.818,71.1,34.9,34.9,3.8,1239.4,1239.4,35.521,28.494,3.023,21.084,20.999,105.351,60.8,9502,1.42,0.393,2400,77.3
2026-02-05 19:35:12.317,71.5,34.5,34.5,3.9,1304.9,1304.9,36.331,29.268,3.029,21.71,21.745,105.749,60.9,9513,1.275,0.356,2400,77.9
2026-02-05 19:35:12.820,71.8,32.9,32.9,3.5,1184.0,1184.0,34.83,27.772,3.028,20.522,20.713,105.339,60.9,9518,1.19,0.348,2500,77.4
2026-02-05 19:35:13.306,72.0,32.2,32.2,3.5,1157.9,1157.9,34.3,27.251,3.023,20.124,20.249,104.517,60.9,9509,1.081,0.291,2500,77.0
2026-02-05 19:35:13.822,70.8,32.8,32.8,3.5,1182.4,1182.4,28.934,21.898,3.025,17.021,17.912,89.839,61.0,9521,1.463,0.499,2500,71.3
2026-02-05 19:35:14.319,69.8,34.2,34.2,3.6,1208.4,1208.4,29.13,22.041,3.04,17.084,16.885,90.083,61.0,9530,1.639,0.544,2500,70.4
2026-02-05 19:35:14.835,68.8,31.7,31.7,3.5,1193.0,1193.0,28.35,21.261,3.045,16.653,16.548,88.683,61.0,9523,1.546,0.531,2400,70.1
2026-02-05 19:35:15.329,68.0,32.7,32.7,3.5,1165.7,1165.7,28.148,21.071,3.037,16.496,16.386,88.179,61.0,9533,1.551,0.537,2400,69.3
2026-02-05 19:35:15.826,67.8,34.7,34.7,3.6,1218.5,1218.5,28.993,21.931,3.033,17.058,17.133,89.259,61.0,9534,1.757,0.56,2400,70.9
2026-02-05 19:35:16.342,67.5,34.5,34.5,3.5,1215.9,1215.9,29.042,21.95,3.043,17.062,17.051,90.106,61.0,9533,1.597,0.54,2400,70.9
2026-02-05 19:35:16.841,67.1,32.6,32.6,3.4,1165.6,1165.6,28.081,20.986,3.047,16.419,16.696,87.791,61.0,9529,1.571,0.549,2500,69.8
2026-02-05 19:35:17.352,67.0,34.2,34.2,3.6,1219.1,1219.1,29.53,22.435,3.047,17.426,17.067,91.011,61.0,9528,1.721,0.581,2500,70.5
2026-02-05 19:35:17.865,66.6,33.9,33.9,3.6,1192.0,1192.0,27.396,20.389,3.012,16.098,16.594,87.377,61.0,9532,1.633,0.54,2500,69.8
2026-02-05 19:35:18.363,66.2,32.2,32.2,3.5,1174.9,1174.9,27.464,20.377,3.043,16.091,15.918,85.572,61.0,9525,1.578,0.531,2500,69.2
2026-02-05 19:35:18.861,66.1,32.9,32.9,3.5,1178.2,1178.2,27.468,20.384,3.045,16.12,16.238,86.546,61.0,9525,1.485,0.523,2400,69.5
2026-02-05 19:35:19.362,65.8,32.9,32.9,3.5,1168.6,1168.6,27.123,20.035,3.045,15.821,15.719,85.971,60.9,9516,1.597,0.54,2400,68.5
2026-02-05 19:35:19.860,65.6,35.8,35.8,3.6,1248.1,1248.1,26.711,19.7,3.021,15.766,15.676,84.287,60.9,9517,1.723,0.545,2400,69.3
2026-02-05 19:35:20.358,66.0,34.0,34.0,3.7,1216.4,1216.4,27.686,20.599,3.044,16.319,16.219,86.366,60.9,9518,1.542,0.513,2400,70.5
2026-02-05 19:35:20.858,66.8,39.2,39.2,3.9,1379.4,1379.4,31.569,24.44,3.056,18.79,17.62,92.241,61.1,9543,2.096,0.644,2400,72.5
2026-02-05 19:35:21.368,67.4,40.2,40.2,4.2,1380.9,1380.9,32.105,24.926,3.08,19.324,20.263,92.398,61.0,9535,2.486,0.667,2500,73.6
2026-02-05 19:35:21.886,67.1,31.0,31.0,3.2,1069.8,1069.8,26.169,19.158,3.011,15.142,15.471,85.713,61.0,9522,1.405,0.496,2500,70.1
2026-02-05 19:35:22.398,67.1,32.2,32.2,3.4,1121.8,1121.8,27.666,20.565,3.051,16.114,15.962,88.67,61.0,9524,1.717,0.585,2600,71.4
2026-02-05 19:35:22.911,67.1,30.5,30.5,3.2,1058.3,1058.3,25.677,18.621,3.026,14.817,15.244,84.883,61.0,9523,1.387,0.479,2600,70.8
2026-02-05 19:35:23.411,67.0,28.5,28.5,3.0,1014.7,1014.7,25.346,18.3,3.021,14.48,14.572,84.93,60.9,9516,1.362,0.459,2700,71.2
2026-02-05 19:35:23.908,66.9,28.4,28.4,2.9,980.2,980.2,24.439,17.448,3.002,13.95,14.085,84.078,60.9,9515,1.263,0.454,2700,70.6
2026-02-05 19:35:24.406,66.9,31.0,31.0,3.3,1108.9,1108.9,27.473,20.402,3.037,15.963,15.611,87.806,60.9,9512,1.466,0.475,2700,70.8
2026-02-05 19:35:24.905,66.6,31.1,31.1,3.2,1083.5,1083.5,25.568,18.51,3.027,14.79,15.115,83.606,61.0,9521,1.43,0.484,2800,69.5
2026-02-05 19:35:25.402,66.6,31.0,31.0,3.3,1120.7,1120.7,27.43,20.359,3.034,15.856,15.5,88.9,60.9,9515,1.59,0.488,2800,70.4
2026-02-05 19:35:25.919,66.4,30.5,30.5,3.1,1049.0,1049.0,25.828,18.855,3.0,14.968,15.138,85.024,60.9,9518,1.272,0.441,2800,70.0
2026-02-05 19:35:26.432,66.2,30.5,30.5,3.2,1061.7,1061.7,25.954,18.925,3.015,15.013,15.066,85.191,60.9,9516,1.33,0.43,2700,69.9
2026-02-05 19:35:26.946,66.1,30.6,30.6,3.1,1044.3,1044.3,25.219,18.166,3.027,14.517,14.48,83.826,60.9,9505,1.363,0.433,2800,69.7
2026-02-05 19:35:27.448,66.4,31.0,31.0,3.2,1072.5,1072.5,27.127,20.073,3.027,15.694,15.579,89.173,60.8,9504,1.41,0.458,2700,70.8
2026-02-05 19:35:27.961,66.2,28.2,28.2,2.9,979.2,979.2,25.107,18.101,3.006,14.237,14.429,85.511,60.9,9508,1.441,0.497,2800,69.6
2026-02-05 19:35:28.462,66.1,32.1,32.1,3.3,1129.6,1129.6,26.345,19.277,3.035,15.371,15.282,84.351,60.8,9502,1.512,0.471,2800,69.7
2026-02-05 19:35:28.959,66.2,30.1,30.1,3.1,1062.8,1062.8,25.973,18.926,3.021,14.892,14.963,86.671,60.9,9506,1.344,0.466,2800,70.7
2026-02-05 19:35:29.469,66.1,31.4,31.4,3.5,1157.0,1157.0,27.226,20.162,3.032,15.974,15.898,85.856,60.8,9500,1.533,0.458,2800,69.8
2026-02-05 19:35:29.989,66.1,32.5,32.5,3.3,1116.8,1116.8,26.191,19.182,3.015,15.234,15.204,84.421,60.9,9507,1.309,0.447,2700,70.3
2026-02-05 19:35:30.490,66.1,31.3,31.3,3.4,1145.9,1145.9,26.385,19.324,3.03,15.335,15.28,85.115,60.8,9501,1.461,0.441,2700,70.0
2026-02-05 19:35:30.987,66.4,31.1,31.1,3.2,1059.6,1059.6,26.061,19.004,3.028,15.045,14.899,85.018,60.9,9505,1.388,0.447,2700,71.1
2026-02-05 19:35:31.484,66.2,29.1,29.1,3.1,1005.7,1005.7,25.397,18.343,3.027,14.543,14.756,85.259,60.8,9499,1.404,0.467,2700,69.8
2026-02-05 19:35:32.000,66.1,30.1,30.1,3.2,1037.7,1037.7,24.858,17.858,3.004,14.314,14.369,83.011,60.9,9508,1.401,0.457,2800,69.4
2026-02-05 19:35:32.497,65.9,29.9,29.9,3.1,1023.6,1023.6,25.243,18.19,3.024,14.457,14.528,84.353,60.9,9507,1.478,0.469,2800,68.9
2026-02-05 19:35:32.997,65.8,28.1,28.1,2.9,969.0,969.0,23.983,16.945,3.02,13.588,13.657,82.283,60.9,9513,1.305,0.446,2800,69.1
2026-02-05 19:35:33.515,65.6,31.0,31.0,3.2,1057.9,1057.9,24.816,17.751,3.03,14.303,14.292,82.17,60.9,9511,1.613,0.493,2800,69.3
2026-02-05 19:35:34.027,65.5,24.4,24.4,2.7,889.1,889.1,22.379,15.428,2.985,12.318,12.591,82.861,60.9,9507,1.234,0.421,2700,69.0
2026-02-05 19:35:34.533,65.2,25.1,25.1,2.6,835.3,835.3,21.885,14.883,2.999,11.996,11.935,81.653,60.8,9499,1.301,0.445,2700,68.3
